programLedgerId,sourceKind,candidateIdentity,sourceProgramCandidateIds,programEvidenceIds,programStatusCounts,publicAllocationStatus,publicProgramIds,publicLayoutIds,conquestStatus,priorityRank,priorityCode,equationReadiness,equationReady,backend,opcode,opcodeAllocation,dxbcSha256s,hlsliSha256s,functionNames,authoredOccurrenceCount,productOccurrenceCount,fourCharacterProductOccurrenceCount,valtanProductOccurrenceCount,domainOccurrenceCounts,carrierCounts,fineRendererKindCounts,renderProfileCounts,sourceProfileEnabledCounts,layoutStatusCounts,adapterStatusCounts,descriptorStatusCounts,blockerAxisCounts,blockerCounts,occurrenceProjectionSha256
material-program.0aba2b37d44ca7a611a3ae806eb6d0bb68ce64f2501c1992ffc822fc42872488,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.b5c276e8709e127b0f40e4e7084e97d41250679d2c967dcbb3d100d563e215c7"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.b5c276e8709e127b0f40e4e7084e97d41250679d2c967dcbb3d100d563e215c7""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":4}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""3bde8ee8c6a0f0b82c8d6399ba88e8c0c641c19529b161cbdce0060bf4ae53ae""]",[],[],4,0,0,0,"{""Artist"":4}","{""SPRITE"":4}","{""LEGACY_STANDALONE_SPRITE"":4}","{""alpha_two_sided_depth_read"":4}","{""DISABLED"":4}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":4}","{""CARRIER"":8,""LAYOUT"":16,""PRODUCT"":4,""PROGRAM"":4,""STATE"":12}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":4,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":4,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""SCENE_INPUTS_UNPROVEN"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4}",86edb7d871c408dce08cab9dc11888f64cddb3ef4d65c9137b3f018fb7564d3e
material-program.0adebe85f975ca7ca94f6ca08591adeba337bcb3d7cb270f3d0a61334d2c0624,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.63a05e76aa7ee8f34941ccf52049a3f317704b58393d1aedd92aa2facb4624fb"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.63a05e76aa7ee8f34941ccf52049a3f317704b58393d1aedd92aa2facb4624fb""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""1bdc5e0f9c62bf795acba94e77ca69e430c8cdec39461e6828dcc7384392f7c6""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1}","{""CARRIER"":4,""LAYOUT"":5,""PRODUCT"":1,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""COOKED_CARRIER_MISMATCH"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",d57a644ecccf9eace631d99cc378c1d34e4bd05e7f98c8a396605cd0eef9a512
material-program.0adff721893b44d0cde865720fd91f108897048c630b853184483b5f7fe9343c,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.e1a9ab18436074de8e9d8274b2704dfe7474f386aa47fb0d42bad4102011c17d"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.e1a9ab18436074de8e9d8274b2704dfe7474f386aa47fb0d42bad4102011c17d""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4f8d149d2e497bb481cb642e0d486d9560e14dca23359f568c4e6c5f272c3c5e""]",[],[],3,0,0,0,"{""Artist"":3}","{""SPRITE"":3}","{""LEGACY_STANDALONE_SPRITE"":3}","{""alpha_two_sided_depth_read"":3}","{""DISABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":3}","{""CARRIER"":6,""LAYOUT"":15,""PRODUCT"":3,""PROGRAM"":3,""STATE"":9}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""CURRENT_PACKET_CAPACITY_EXCEEDED"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""SCENE_INPUTS_UNPROVEN"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3}",75adc37fe0a5719b0da13dc3aa7524c8daed3ac2c516aa7d1adc8c50708121b3
material-program.0b72a30a046625543c8a5003407bc0ce0052933e99b5a4d352d16e06fec6bb0c,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.60f4732e70643f39079717c2c50947d2f1abb68556ac4e54016884fcf48ad72d"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.60f4732e70643f39079717c2c50947d2f1abb68556ac4e54016884fcf48ad72d""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""bd507caa88f09f4d21ce821d02f0974739c330433be11278264e7c126057d6a2""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""MESH"":1}","{""STANDALONE_MESH"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1}","{""CARRIER"":3,""LAYOUT"":5,""PRODUCT"":1,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",1104e8c5c24e3fb35658191cdbbd2bb4b4de4f37af8016f0a8b4b6683d2a90db
material-program.0c0ec85c17ace3cfe0584090ed393adb7f3a92e2ccd3349e6bc59510de80e058,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.96cc3dd2fe146f91be9905838f257a52cfae535827e4e19713a0698ac7989123"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.96cc3dd2fe146f91be9905838f257a52cfae535827e4e19713a0698ac7989123""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""d2a521a7fec0a6730eaca125dfd97488e9f49cf98893a7c34a21e25f9a629b9e""]",[],[],2,0,0,0,"{""Warlord"":2}","{""SPRITE"":2}","{""LEGACY_STANDALONE_SPRITE"":2}","{""additive_two_sided_depth_read"":2}","{""DISABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2}","{""CARRIER"":4,""LAYOUT"":8,""PRODUCT"":2,""PROGRAM"":2,""STATE"":4}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""SCENE_INPUTS_UNPROVEN"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2}",9641ec09909b9d9cf317c79586b26911a713a41e49a50f6665a7397ae8c55454
material-program.0c6dc89e2e6d1e1f09acfd9c3a937d4ddd47b0926977ca19e6d21ca0dea2a02d,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.7f01b5738bf5994232931117f565421a0c8fc71f562c46eb003cdf6dcf8b2250"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.7f01b5738bf5994232931117f565421a0c8fc71f562c46eb003cdf6dcf8b2250""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":11}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""f68b6d53c31053f8af2c18a367142c0cd480ac1fee09637c8a36884522256790""]",[],[],11,11,11,0,"{""LanceMaster"":11}","{""SPRITE"":11}","{""SPRITE_PARTICLE"":11}","{""additive_one_sided_depth_read"":11}","{""ENABLED"":11}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":11}","{""RENDER_PROFILE_STATIC_CANDIDATE"":11}","{""SOURCE_VALUES_PRESENT_UNPACKED"":11}","{""CARRIER"":22,""LAYOUT"":44,""PROGRAM"":11,""STATE"":11}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":11,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":11,""RUNTIME_PACKET_NOT_MATERIALIZED"":11,""SAMPLER_STATE_UNPROVEN"":11,""SCALAR_VECTOR_PACKING_UNRESOLVED"":11,""STAGE_INPUT_SEMANTICS_UNPROVEN"":11,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":11,""VERTEX_FACTORY_UNPROVEN"":11}",5bc51617151bca0269934c85f380bf83f305ee54aff4863b4eedc346e80e1f70
material-program.0cb1326e16f02b9b98e386adb34446dbde96146fd7a05c4e575b8eb99404335a,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.49aee43145131e00969196de893431311b35af3507a3fcf0a77c699db37eb818"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.49aee43145131e00969196de893431311b35af3507a3fcf0a77c699db37eb818""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""f68b6d53c31053f8af2c18a367142c0cd480ac1fee09637c8a36884522256790""]",[],[],1,1,0,1,"{""Valtan"":1}","{""RIBBON"":1}","{""ANIM_TRAIL"":1}","{""additive_one_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":3,""LAYOUT"":4,""PROGRAM"":1,""STATE"":1}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""COOKED_CARRIER_MISMATCH"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1}",f69f89cee7ab66143f6838e2572a334114c1ae573d46af5765371c3c9d42721f
material-program.0d5bd6dbc9731c8fc0bb2f168f5b3788fceb759bbdef6fa867f28b463b91c475,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.a6e9110b40290d2beed1ded202485ae548f916c7baaef2120d38ad1c92001745"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.a6e9110b40290d2beed1ded202485ae548f916c7baaef2120d38ad1c92001745""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4dab0bcbc54f0c934e7eee0574289a12a091b53503bd8040eaafd35e57904fe3""]",[],[],3,2,2,0,"{""DimensionMaster"":2,""Warlord"":1}","{""MESH"":3}","{""MESH_PARTICLE"":3}","{""additive_one_sided_depth_read"":3}","{""ENABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""SOURCE_VALUES_PRESENT_UNPACKED"":3}","{""CARRIER"":9,""LAYOUT"":12,""PRODUCT"":1,""PROGRAM"":3,""STATE"":6}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""SCENE_INPUTS_UNPROVEN"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3,""WPO_VERTEX_PROGRAM_UNPROVEN"":3}",a605ec9a4fd5bc69eb2ff0c1a6f89fd6b269dcb16d9545c76b1f6537cf65ee06
material-program.0dacff75281b88c8ed439504df7b4838ed1828fa1098253f9a02df101687cccb,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.5706e2bfcf9bffe95c059c4f49f9f69935b36d068be9a7ac7aba54eb5c0fbe34"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.5706e2bfcf9bffe95c059c4f49f9f69935b36d068be9a7ac7aba54eb5c0fbe34""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4616d0d8bcc27deb1a17a0b4d27ad70f2e5f5baf07417d4f892b1359a201cddb""]",[],[],3,0,0,0,"{""Warlord"":3}","{""SPRITE"":3}","{""LEGACY_STANDALONE_SPRITE"":3}","{""alpha_two_sided_depth_read"":3}","{""DISABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":3}","{""CARRIER"":6,""LAYOUT"":15,""PRODUCT"":3,""PROGRAM"":3,""STATE"":9}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""CURRENT_PACKET_CAPACITY_EXCEEDED"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""SCENE_INPUTS_UNPROVEN"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3}",ee8bb4e0fcd5555bc260cb81ab5398c067f101d5c18cdf0bdc1fd28abe6fa05b
material-program.0dd8711ebb6976c3642d3ff6435d06b5ef7c8bb7080c7c3fc20e4eb3bbe11c4d,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.e5fa06afa5502cd5535a9c35d43658ab2bc833f013cac365bf2132b9aa2139a9"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.e5fa06afa5502cd5535a9c35d43658ab2bc833f013cac365bf2132b9aa2139a9""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":9}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""b16e274cfad5ba27b3be0f8c8bb4c1e663768ded79d4ddf119204fb8a1e9c6bb""]",[],[],9,0,0,0,"{""DimensionMaster"":9}","{""MESH"":9}","{""MESH_PARTICLE"":1,""STANDALONE_MESH"":8}","{""alpha_two_sided_depth_read"":9}","{""DISABLED"":9}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":9}","{""RENDER_PROFILE_STATIC_CANDIDATE"":9}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":9}","{""CARRIER"":27,""LAYOUT"":45,""PRODUCT"":9,""PROGRAM"":9,""STATE"":27}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":9,""CURRENT_PACKET_CAPACITY_EXCEEDED"":9,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":9,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":9,""PRODUCT_CONSUMER_ABSENT"":9,""RUNTIME_PACKET_NOT_MATERIALIZED"":9,""SAMPLER_STATE_UNPROVEN"":9,""SCALAR_VECTOR_PACKING_UNRESOLVED"":9,""SCENE_INPUTS_UNPROVEN"":9,""STAGE_INPUT_SEMANTICS_UNPROVEN"":9,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":9,""VERTEX_FACTORY_UNPROVEN"":9,""WPO_VERTEX_PROGRAM_UNPROVEN"":9}",fbecdb6b5f8f398889b2ec0fcf701e5f93eb7543ec1b5fe1c5e56ba90f5849d2
material-program.0e23b5a0c498297822574558cb178de932bfc39aba8e385b5c8da49f0c8457ff,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.b694397233a2d3eccb058cba26a583bf741292b38962c2668ae7cf851af39211"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.b694397233a2d3eccb058cba26a583bf741292b38962c2668ae7cf851af39211""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""ffa2f8a8fca4c73619660a6f731803f92f76262b9cf2fbb664bdb7bd1342e1ff""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""alpha_one_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":4,""LAYOUT"":5,""PRODUCT"":1,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""COOKED_CARRIER_MISMATCH"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",52debca6af96c599ce04f2d9d8651e9ca29e1793326f6d4a595009bdb358c602
material-program.0f3e8e3e33035f5e0c27263ba3f7d906a4baa498f2c99b027efce386ef455a54,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.e09f954830169afad6e5f15d9fc0d734a14b96d425aeb37f10b84d0eff2acd98"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.e09f954830169afad6e5f15d9fc0d734a14b96d425aeb37f10b84d0eff2acd98""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":4}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4616d0d8bcc27deb1a17a0b4d27ad70f2e5f5baf07417d4f892b1359a201cddb""]",[],[],4,2,2,0,"{""DimensionMaster"":4}","{""SPRITE"":4}","{""SPRITE_PARTICLE"":4}","{""alpha_one_sided_depth_read"":4}","{""ENABLED"":4}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""SOURCE_VALUES_PRESENT_UNPACKED"":4}","{""CARRIER"":8,""LAYOUT"":20,""PRODUCT"":2,""PROGRAM"":4,""STATE"":12}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""CURRENT_PACKET_CAPACITY_EXCEEDED"":4,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":4,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""SCENE_INPUTS_UNPROVEN"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4}",8296e75a70b8a80abff61da701376167b1790bbc2b072ce72bdbdec14829b71e
